moisture,moisture^2,temp
-0.8337028804460349,-1.0369148873881844,-0.9914784825041544
-1.3006928817730683,-1.3222303855553383,0.4842104216880754
-1.695838267511327,-1.4774294752176913,-0.89924792599214
-1.8287508063505598,-1.5118691721976893,1.1298243172721758
-2.180789422735554,-1.5598789916008162,-0.4380951434320682
-1.645547036599185,-1.4620663330086907,-1.175939595528183
-1.2216638046254165,-1.2817061788101682,-0.2536340304080395
-1.0025377270796547,-1.1528079786480454,-0.7147868129681113
-1.3940908820384748,-1.366046694202437,1.4065159868082189
-0.6145768029002732,-0.8649842123651361,0.39197986517606104
-0.6002078797825182,-0.8528609164723193,1.2220548737841903
-2.004770114543057,-1.5437156857350969,0.8531326477361328
-1.5234111900982688,-1.4194257750408523,1.4065159868082189
-1.1821492660515904,-1.260258526835996,1.4065159868082189
-1.354576343464649,-1.348047910887428,1.1298243172721758
-1.7676828831001015,-1.497155958836391,1.4065159868082189
-1.1893337276104679,-1.2642168874561721,-0.4380951434320682
-1.9616633451897922,-1.5373666320670916,-1.4526312650642261
-2.015546806881373,-1.5451559803171908,-1.3604007085522118
-2.2598184998832056,-1.5620345345127935,1.3142854302962046
-1.634770344260869,-1.4586076664272,1.0375937607601615
-2.144867114941167,-1.5578540876532014,-1.0837090390161688
-2.1340904226028505,-1.5571192434786638,0.9453632042481471
-1.8898187296010178,-1.5246946525239533,0.29974930866404664
-2.1987505766327478,-1.5606464955164445,0.8531326477361328
-2.0622458070140763,-1.5507179342249136,-0.7147868129681113
-1.5341878824365849,-1.4234919128066272,0.8531326477361328
-1.760498421541224,-1.495300885542447,1.4065159868082189
-2.0873914224701475,-1.5532555961076502,1.4987465433202334
-1.7389450368645918,-1.4895788989033805,-0.34586458692005384
-2.0083623453224955,-1.5442023158773464,-0.7147868129681113
0.8187232780957752,0.8590484024011498,0.4842104216880754
1.0953250481125565,1.3114609339099486,-1.2681701520401973
1.2497909716284212,1.5809593194669431,0.7609020912241184
1.3862957412470926,1.8291733517552182,0.8531326477361328
0.8726067397873559,0.9441433578126104,1.1298243172721758
1.3898879720265314,1.8358326729635839,-0.06917291738401077
1.077363894215363,1.2809077461197274,1.3142854302962046
0.9193057399200593,1.019081133744906,1.0375937607601615
0.8330922012135301,0.8815966876500742,-0.9914784825041544
1.0306648940826595,1.2022336958066715,-1.637092378088255
1.0522182787592917,1.2384076250385785,-0.89924792599214
1.0414415864209756,1.2202912666556434,-1.637092378088255
0.7899854318602655,0.8142653654177705,0.11528819564001795
1.037849355641537,1.2142655444244346,-0.4380951434320682
1.3108588948788795,1.6908364864179226,0.023057639128003588
1.1959075099368406,1.4855765456119554,-1.0837090390161688
1.138431817465821,1.3854548433247271,-1.3604007085522118
1.3216355872171957,1.710422533149933,0.7609020912241184
1.0665872018770468,1.262654216824212,-0.89924792599214
1.3144511256583182,1.697358636713708,0.2075187521520323
0.8618300474490398,0.9270067916623922,1.4987465433202334
1.2066842022751567,1.504535525315027,1.0375937607601615
0.8905678936845496,0.9728349403606695,-0.16140347389602513
0.9444513553761303,1.0598894802375638,1.3142854302962046
0.8043543549780203,0.8366046283237152,-0.7147868129681113
1.353965664232144,1.7695333985497421,-1.637092378088255
1.1276551251275049,1.3668681846700879,1.2220548737841903
0.8115388165368977,0.8478134514659963,-0.7147868129681113
1.3360045103349505,1.7366287094010002,1.4065159868082189
1.0917328173331178,1.3053372324554682,0.023057639128003588
0.9336746630378142,1.042360997194259,1.0375937607601615
0.8582378166696011,0.9213076668420891,-1.637092378088255
0.8797912013462333,0.9556003949871796,0.11528819564001795
0.897752355243427,0.9843572970174199,1.1298243172721758
0.9157135091406206,1.0132774977531132,1.4987465433202334
1.3503734334527053,1.7629393968235574,-0.6225562564560969
1.0198882017443434,1.1842349124916625,0.4842104216880754
1.2246453561723503,1.5362644637845084,0.023057639128003588
0.807946585757459,0.8422057739207467,-0.8070173694801256
1.023480432523782,1.1902279749817806,-0.8070173694801256
1.39348020280597,1.8424985261201676,-0.5303256999440825
1.267752125525615,1.6130801748295114,0.7609020912241184
1.203091971495718,1.498209333465785,-0.9914784825041544
1.3719268181293378,1.8026013864039365,0.668671534712104
1.0091115094060272,1.1662949167106165,0.668671534712104
1.1061017404508726,1.3298712299626987,-1.3604007085522118
0.9660047400527626,1.0951228089260627,1.5909770998322477
0.9372668938172529,1.0481972929271426,1.3142854302962046
1.3970724335854088,1.8491709112249697,1.5909770998322477
1.2426065100695438,1.5681567009594428,-1.637092378088255
